text,author,categories
"A day of worry is more exhausting than a week of work.","John Lubbock","Wisdom,Work,Day,Week"
"The game of basketball has been everything to me. My place of refuge, place I've always gone where I needed comfort and peace. It's been the site of intense pain and the most intense feelings of joy and satisfaction. It's a relationship that has evolved over time, given me the greatest respect and love for the game.","Michael Jordan","Love,Respect,Time,Peace"
"I see travelling as a great learning process, and my biggest dream is to travel the world.","Pooja Hegde","Learning,Travel,Great,World"
"When you're young, you wonder what all these old people are droning on about, trying to impart their wisdom. It's not relevant to you because being young is such a specific thing. Thank God for that. Thank God for the young people who go out and demonstrate against rampant capitalism or whatever.","Helen Mirren","Wisdom,God,Thank God,People"
"Honesty is the fastest way to prevent a mistake from turning into a failure.","James Altucher","Failure,Honesty,Mistake,Way"
"People should be allowed to marry, and gay marriage should be out there. If a man or a woman has a good partner and they love each other with their heart and soul, let them marry. I am very much for gay marriage.","Pierce Brosnan","Marriage,Love,Good,Heart"
"It is amazing that the wisdom of the chattering class to the Republicans is always, always, always 'Surrender your principles and agree with the Democrats.' That's been true for my entire lifetime.","Ted Cruz","Wisdom,Amazing,True,Surrender"
"It's received wisdom that the English are uniquely child-unfriendly.","Julie Burchill","Wisdom,English,Received,Uniquely"
"Shop often, shop hard, and spend for the best stuff available - logic dictates that you can make delicious food only with delicious ingredients.","Mario Batali","Food,Best,Logic,You"
"When David Fincher called me up a few years ago and said, 'Hey, I'd like you to score this film 'The Social Network,' I said, 'I'm flattered, but I really don't have any real experience scoring films, and I'd rather not screw it up on a high-profile project. And I like you and I don't want to compromise our friendship.'","Trent Reznor","Friendship,Experience,Me,Compromise"
"Life is like a trumpet - if you don't put anything into it, you don't get anything out of it.","William Christopher Handy","Life,You,Trumpet,Like"
"You could double the number of synaptic connections in a very simple neurocircuit as a result of experience and learning. The reason for that was that long-term memory alters the expression of genes in nerve cells, which is the cause of the growth of new synaptic connections.","Eric Kandel","Learning,Experience,Growth,Memory"
"Friendship is unnecessary, like philosophy, like art... It has no survival value; rather it is one of those things that give value to survival.","C. S. Lewis","Friendship,Art,Philosophy,Survival"
"So I've seen life as one long learning process. And if I see - you know, if I fly on somebody else's airline and find the experience is not a pleasant one, which it wasn't in - 21 years ago, then I'd think, well, you know, maybe I can create the kind of airline that I'd like to fly on.","Richard Branson","Learning,Life,Experience,Fly"
"Success represents the 1% of your work which results from the 99% that is called failure.","Soichiro Honda","Failure,Work,Success,Results"
"The funny thing about having all this so-called success is that behind it is a certain horrible emptiness.","Sam Shepard","Success,Funny,Behind,Success Is"
"For those of us in the financial world, Black Friday has a strong negative connotation, referring to a stock market catastrophe.","Mark Skousen","Finance,Strong,World,Financial"
"The very success of the modern American family - where kids get punctually to SAT-tutoring classes, the mortgage gets paid, the second-story remodel stays on budget - surely depends on spouses' not being in love.","Sandra Tsing Loh","Success,Love,Family,American"
"I like being able to go to a local pub and have great food and particularly love pubs that welcome my dogs.","Kevin Spacey","Food,Love,Great,Welcome"
"Whatever success I may have attained is due to the fact that since I was old enough to work at all, my ambition has never deserted me.","Anna Held","Success,Work,Ambition,Me"
"Literature adds to reality, it does not simply describe it. It enriches the necessary competencies that daily life requires and provides; and in this respect, it irrigates the deserts that our lives have already become.","C. S. Lewis","Life,Respect,Daily,Reality"
"I believe in soulmates, yes, but I believe you also have to work at love. I happen to believe your soulmate doesn't have to be your partner - your soulmate could be your best friend, your sibling, it doesn't have to be the person you marry.","Cheryl Cole","Love,Work,Best,Best Friend"
"I started studying business and finance in Edinburgh as a backup plan. I was still making music many hours a day, and when I was at university, the electronic music boom started really taking off globally.","Kygo","Finance,Music,Business,Day"
"The war... was an unnecessary condition of affairs, and might have been avoided if forebearance and wisdom had been practiced on both sides.","Robert E. Lee","Wisdom,War,Both Sides,Sides"
"The richest love is that which submits to the arbitration of time.","Lawrence Durrell","Love,Time,Love Is,Richest"
"Every marriage tends to consist of an aristocrat and a peasant. Of a teacher and a learner.","John Updike","Marriage,Teacher,Peasant,Learner"
"We have soon to have everywhere smoke annihilators, dust absorbers, ozonizers, sterilizers of water, air, food and clothing, and accident preventers on streets, elevated roads and in subways. It will become next to impossible to contract disease germs or get hurt in the city, and country folk will got to town to rest and get well.","Nikola Tesla","Food,Water,Hurt,Impossible"
"Your daily life is your temple and your religion. When you enter into it take with you your all.","Khalil Gibran","Life,Daily,Religion,You"
"Success is to be measured not so much by the position that one has reached in life as by the obstacles which he has overcome.","Booker T. Washington","Life,Success,Obstacles,Overcome"
"High school is what kind of grows you into the person you are. I have great memories, good and bad, some learning experiences and some that I'll take with me the rest of my life.","Giancarlo Stanton","Learning,Life,Good,Memories"
"Pure, holy simplicity confounds all the wisdom of this world and the wisdom of the flesh.","Francis of Assisi","Wisdom,World,Simplicity,Pure"
"One part of wisdom is knowing what you don't need anymore and letting it go.","Jane Fonda","Wisdom,You,Knowing,Go"
"Without wearing any mask we are conscious of, we have a special face for each friend.","Oliver Wendell Holmes, Sr.","Friendship,Face,Friend,Special"
