text,author,categories
"I had a kind of tough early life. I had a tough time in school. I had an unsympathetic family in terms of what I was trying to do. I decided that my family situation was simply hopeless. I kinda bailed out, and my brother and sister didn't. I failed at marriage, which I'm very upset with myself over.",Thomas McGuane,"Marriage,Life,Family,Time"
"I was a very good student. Procrastinating gives me anxiety, and getting a B really ticked me off. Sure, I didn't always want to do my homework, but I actually really liked school. As nerdy as it sounds, I love learning.",Josie Loren,"Learning,Love,Good,School"
"The secret to success is good leadership, and good leadership is all about making the lives of your team members or workers better.",Tony Dungy,"Success,Good,Team"
"My finances have been decimated by a group of people, such as my ex-attorney, my ex-business manager, and an estate planner, specifically. And they have conspired together to - to co-op my corporations, put in trustees without my knowledge.",Randy Quaid,"Finance,Knowledge,Together,People"
"Performers should really go to the best schools, like Lady Gaga, you know, she went to NYU and had great teachers... It's best to really study your technique as much as you possibly can so you can have a long career instead of a quick one that's a failure.",Tony Bennett,"Failure,Best,Great,Know"
Success isn't measured by money or power or social rank. Success is measured by your discipline and inner peace.,Mike Ditka,"Success,Peace,Money,Power"
The joys of friendship inert the heart and fizzy home bouncing jubilantly with laughter-buttered love.,Bradley Chicho,"Friendship,Love,Home,Heart"
Big stuff and little: learning how to order breakfast in a country where I don't speak the language and haven't been before - that's really satisfying to me. I like that.,Anthony Bourdain,"Learning,Language,Me"
Get action. Seize the moment. Man was never intended to become an oyster.,Theodore Roosevelt,"Motivational,Man,Action,Moment"
Fear of failure must never be a reason not to try something.,Frederick W. Smith,"Failure,Fear,Try"
My trade and art is to live.,Michel de Montaigne,"Life,Art,Live"
The advantage of age is that you swap youth for wisdom. You're so full of insecurities when you're young. 'Who am I? What do I have to do for people to like me?' You get caught up in things. You get very emotional about things.,Cherie Lunghi,"Wisdom,Age,Youth,People"
"We often assume that all teachers within a discipline address the same curriculum. This isn't always the case. We frequently find gaps between goals and what is actually taught, and these gaps can have a lasting impact on a child's learning.",Heidi Hayes Jacobs,"Learning,Goals,Child"
We are born of love; Love is our mother.,Rumi,"Love,Mother,Love Is"
"If I have brought any message today, it is this: Have the courage to have your wisdom regarded as stupidity. Be fools for Christ. And have the courage to suffer the contempt of the sophisticated world.",Antonin Scalia,"Wisdom,Courage,Today,World"
Knowledge of the past and of the places of the earth is the ornament and food of the mind of man.,Leonardo da Vinci,"Food,Knowledge,Man,Past"
"Low-cost, high-grade coal, oil and natural gas - the backbone of the Industrial Revolution - will be a distant memory by 2050. Much higher-cost remnants will still be available, but they will not be able to drive our growth, our population and, most critically, our food supply as before.",Jeremy Grantham,"Food,Growth,Memory"
"I cherish the memory of being a friend of Frank Sinatra on a friendship level to the point where we really hung out. We worked in Vegas, we'd talk on the phone, and if I wasn't doing anything, I'd fly out, and I spent time in Palm Springs at his house - on a level the way friends would be, not with a whole crowd of people.",Frankie Valli,"Friendship,Time,Friends,Memory"
"To begin to think with purpose, is to enter the ranks of those strong ones who only recognize failure as one of the pathways to attainment.",James Allen,"Failure,Strong,Purpose,Think"
"I tend to split my activities into fun, income and legacy. The number of things in that finance bucket is pretty few and far between and doesn't consume much time at all.",Timothy Ferriss,"Finance,Time,Fun"
"To finance longer life spans, we must convince individuals to start investing now for the long term. But longevity should be an asset that can be levered, not a curse. They must understand that there's a cost to sitting in cash. No one talks about that cost.",Laurence D. Fink,"Finance,Life,Start,Long"
"Wisdom we know is the knowledge of good and evil, not the strength to choose between the two.",John Cheever,"Wisdom,Strength,Knowledge,Good"
"Faith is salted and peppered through everything at Christmas. And I love at least one night by the Christmas tree to sing and feel the quiet holiness of that time that's set apart to celebrate love, friendship, and God's gift of the Christ child.",Amy Grant,"Friendship,Love,Time,Faith"
"Among the natural rights of the colonists are these: First a right to life, secondly to liberty, and thirdly to property; together with the right to defend them in the best manner they can.",Samuel Adams,"Life,Best,Together"
"For market discipline to constrain risk effectively, financial institutions must be allowed to fail. Under optimal financial regulatory and financial system infrastructures, such a failure would not threaten the overall system.",Henry Paulson,"Failure,Risk,Financial"
But let there be spaces in your togetherness and let the winds of the heavens dance between you. Love one another but make not a bond of love: let it rather be a moving sea between the shores of your souls.,Khalil Gibran,"Love,Relationship,Dance"
"The way a team plays as a whole determines its success. You may have the greatest bunch of individual stars in the world, but if they don't play together, the club won't be worth a dime.",Babe Ruth,"Success,Sports,Team"
"When a friend is in trouble, don't annoy him by asking if there is anything you can do. Think up something appropriate and do it.",E. W. Howe,"Friendship,Think,Friend,You"
"Whatever you do, do with determination. You have one life to live; do your work with passion and give your best. Whether you want to be a chef, doctor, actor, or a mother, be passionate to get the best result.",Alia Bhatt,"Life,Work,Best,Mother"
The courage of life is often a less dramatic spectacle than the courage of a final moment; but it is no less a magnificent mixture of triumph and tragedy.,John F. Kennedy,"Life,Courage,Moment"
My most brilliant achievement was my ability to be able to persuade my wife to marry me.,Winston Churchill,"Marriage,Wife,Me"
Few of the many wise apothegms which have been uttered have prevented a single foolish action.,Thomas Babington Macaulay,"Wisdom,Wise,Action"
A loving heart is the truest wisdom.,Charles Dickens,"Love,Wisdom,Heart,Loving"
"A lot of why I climb is for the friendship, the loyalty and trust, the shared experience of being in that moment.",Jimmy Chin,"Friendship,Trust,Experience,Loyalty"
"With love, you should go ahead and take the risk of getting hurt because love is an amazing feeling.",Britney Spears,"Love,Love Is,Risk"
